date,ex_rate,hs_300,ind_index,energy_index,finance_index,eua_pr,Nz_pr,oil_BL,oil_Cha,coal_IPE,coal_Cha,ngas_NYX,EPU,PCI,GPR,high_temp,low_temp,AQI,days_from_start,day_of_week,day_of_month,week_of_year,month,year,BD_Index,volume,OT
2017-11-10,6.64 ,4111.91 ,4414.60 ,"2,821.81","4,510.56",7.40,19.25,63.52,57.82,95.35,638.40,3.21 ,53.57,0.0984,92.5960,19.00,9 ,102 ,1293 ,5 ,10 ,46,11 ,2017 ,569 ,22051.00 ,16.2
2017-11-13,6.64 ,4128.07 ,4418.48 ,"2,845.63","4,538.89",7.35,19.25,63.16,57.19,94.75,638.20,3.22 ,24.55,0.0984,92.5960,15.00,9 ,77 ,1294 ,1 ,13 ,47,11 ,2017 ,695 ,54574.00 ,15.8
2017-11-14,6.64 ,4099.35 ,4403.72 ,"2,850.78","4,522.58",7.39,19.24,62.21,56.74,94.25,643.80,3.14 ,69.76,0.0984,92.5960,17.00,10 ,89 ,1295 ,2 ,14 ,47,11 ,2017 ,927 ,53446.00 ,16.01
2017-11-15,6.63 ,4073.67 ,4353.96 ,"2,815.41","4,493.73",7.69,19.24,61.87,55.45,93.85,641.60,3.08 ,88.20,0.0984,92.5960,18.00,12 ,133 ,1296 ,3 ,15 ,47,11 ,2017 ,849 ,15995.00 ,16.02
2017-11-16,6.63 ,4105.01 ,4332.45 ,"2,787.25","4,506.34",7.50,19.2,61.36,55.98,93.95,633.20,3.09 ,124.27,0.0984,92.5960,18.00,14 ,117 ,1297 ,4 ,16 ,47,11 ,2017 ,744 ,240247.00 ,15.95
2017-11-17,6.64 ,4120.85 ,4231.35 ,"2,740.29","4,611.55",7.48,19.22,62.72,55.25,93.80,633.60,3.07 ,92.18,0.0984,92.5960,16.00,8 ,108 ,1300 ,5 ,17 ,47,11 ,2017 ,715 ,12769.00 ,15.7
2017-11-20,6.63 ,4143.83 ,4243.41 ,"2,752.40","4,629.77",7.44,19.25,62.22,56.30,94.05,640.20,3.13 ,91.52,0.0984,92.5960,12.00,6 ,77 ,1301 ,1 ,20 ,48,11 ,2017 ,595 ,9991.00 ,15.1
2017-11-21,6.63 ,4217.70 ,4248.93 ,"2,743.06","4,716.84",7.39,19.25,62.57,56.21,93.80,639.80,3.03 ,199.99,0.0984,92.5960,12.00,6 ,90 ,1302 ,2 ,21 ,48,11 ,2017 ,554 ,6188.00 ,15.36
2017-11-22,6.62 ,4227.57 ,4280.81 ,"2,786.97","4,754.55",7.37,19.25,63.32,56.90,93.90,638.60,3.02 ,80.21,0.0984,92.5960,13.00,4 ,83 ,1303 ,3 ,22 ,48,11 ,2017 ,562 ,27944.00 ,15.27
2017-11-23,6.58 ,4102.40 ,4179.95 ,"2,740.65","4,644.75",7.66,19.25,63.55,56.75,94.10,644.40,2.96 ,91.50,0.0984,92.5960,15.00,2 ,89 ,1304 ,4 ,23 ,48,11 ,2017 ,468 ,1832.00 ,14.93
2017-11-24,6.60 ,4104.20 ,4187.30 ,"2,762.52","4,653.40",7.77,19.27,63.86,57.28,94.30,645.20,2.90 ,129.42,0.0984,92.5960,16.00,4 ,102 ,1307 ,5 ,24 ,48,11 ,2017 ,380 ,8045.00 ,15.14
2017-11-27,6.60 ,4049.95 ,4144.09 ,"2,747.54","4,626.06",7.70,19.25,63.84,57.22,91.85,656.00,2.83 ,71.85,0.0984,92.5960,18.00,7 ,123 ,1308 ,1 ,27 ,49,11 ,2017 ,527 ,14086.00 ,14.98
2017-11-28,6.59 ,4055.82 ,4182.42 ,"2,773.63","4,580.45",7.59,19.3,63.61,57.19,92.05,658.00,2.95 ,106.70,0.0984,92.5960,18.00,4 ,135 ,1309 ,2 ,28 ,49,11 ,2017 ,515 ,8198.00 ,14.88
2017-11-29,6.60 ,4053.75 ,4190.64 ,"2,791.14","4,577.79",7.70,19.75,63.11,56.75,93.00,656.00,3.06 ,36.86,0.0984,92.5960,13.00,4 ,156 ,1310 ,3 ,29 ,49,11 ,2017 ,504 ,7934.00 ,14.95
2017-11-30,6.61 ,4006.10 ,4170.80 ,"2,784.38","4,531.81",7.53,19.85,63.57,56.93,92.70,664.20,3.18 ,80.04,0.0984,92.5960,10.00,4 ,58 ,1311 ,4 ,30 ,49,11 ,2017 ,527 ,6565.00 ,15.33
2017-12-01,6.61 ,3998.14 ,4196.14 ,"2,775.62","4,490.50",7.68,19.95,63.73,56.57,92.70,667.80,3.02 ,138.50,0.0984,82.7183,10.00,4 ,74 ,1314 ,5 ,1 ,49,12 ,2017 ,460 ,33299.00 ,15.26
2017-12-04,6.62 ,4018.86 ,4156.71 ,"2,770.44","4,507.65",7.55,19.7,62.45,56.90,93.55,677.60,3.06 ,100.86,0.0984,82.7183,12.00,1 ,230 ,1315 ,1 ,4 ,50,12 ,2017 ,476 ,8792.00 ,15.17
2017-12-05,6.61 ,4040.17 ,4094.19 ,"2,734.47","4,583.91",7.43,19.82,62.86,55.80,93.35,677.80,2.97 ,81.77,0.0984,82.7183,12.00,1 ,212 ,1316 ,2 ,5 ,50,12 ,2017 ,539 ,15068.00 ,15.19
2017-12-06,6.62 ,4015.82 ,4110.93 ,"2,736.84","4,534.71",7.27,20.25,61.22,56.20,93.90,673.60,2.91 ,103.21,0.0984,82.7183,13.00,5 ,182 ,1317 ,3 ,6 ,50,12 ,2017 ,543 ,3998.00 ,15.16
2017-12-07,6.62 ,3971.06 ,4107.30 ,"2,695.51","4,484.75",7.35,20.25,62.20,54.77,93.70,669.80,2.91 ,76.78,0.0984,82.7183,12.00,3 ,125 ,1318 ,4 ,7 ,50,12 ,2017 ,516 ,6557.00 ,15.33
2017-12-08,6.62 ,4003.38 ,4126.29 ,"2,705.61","4,513.93",7.14,20.25,63.40,55.66,94.40,678.80,2.77 ,108.66,0.0984,82.7183,8.00,2 ,114 ,1321 ,5 ,8 ,50,12 ,2017 ,596 ,9826.00 ,15.49
2017-12-11,6.62 ,4069.50 ,4162.39 ,"2,722.71","4,551.05",7.20,20.4,64.69,56.40,94.70,682.80,2.79 ,46.26,0.0984,82.7183,12.00,1 ,95 ,1322 ,1 ,11 ,51,12 ,2017 ,531 ,4644.00 ,15.24
2017-12-12,6.62 ,4016.02 ,4110.46 ,"2,688.32","4,465.23",7.14,20.55,63.34,58.70,95.30,684.80,2.80 ,102.32,0.0984,82.7183,12.00,3 ,90 ,1323 ,2 ,12 ,51,12 ,2017 ,612 ,37316.00 ,15.21
2017-12-13,6.62 ,4050.09 ,4147.38 ,"2,700.98","4,487.44",7.07,20.75,62.44,57.29,95.00,685.00,2.69 ,50.57,0.0984,82.7183,8.00,4 ,95 ,1324 ,3 ,13 ,51,12 ,2017 ,672 ,36179.00 ,15.19
2017-12-14,6.61 ,4026.15 ,4144.19 ,"2,699.03","4,443.90",7.09,21,63.31,56.22,95.10,690.20,2.70 ,60.00,0.0984,82.7183,6.00,3 ,60 ,1325 ,4 ,14 ,51,12 ,2017 ,891 ,19470.00 ,15.05
2017-12-15,6.61 ,3980.86 ,4128.03 ,"2,677.49","4,401.28",7.18,20.9,63.23,57.07,95.15,690.20,2.69 ,134.80,0.0984,82.7183,7.00,1 ,77 ,1328 ,5 ,15 ,51,12 ,2017 ,979 ,12026.00 ,15.19
2017-12-18,6.62 ,3985.29 ,4105.85 ,"2,720.48","4,406.47",7.39,20.8,63.41,57.22,95.10,695.20,2.62 ,103.34,0.0984,82.7183,10.00,-3 ,108 ,1329 ,1 ,18 ,52,12 ,2017 ,971 ,5756.00 ,15.32
2017-12-19,6.61 ,4035.33 ,4133.07 ,"2,730.55","4,489.91",7.50,20.8,63.41,57.32,95.10,693.20,2.74 ,52.53,0.0984,82.7183,11.00,-3 ,110 ,1330 ,2 ,19 ,52,12 ,2017 ,1791 ,35839.00 ,15.38
2017-12-20,6.58 ,4030.49 ,4106.82 ,"2,729.70","4,478.73",7.77,20.8,64.56,57.56,94.85,634.80,2.72 ,42.11,0.0984,82.7183,13.00,-3 ,113 ,1331 ,3 ,20 ,52,12 ,2017 ,1561 ,21772.00 ,15.45
2017-12-21,6.59 ,4067.85 ,4118.47 ,"2,729.65","4,499.16",7.98,21,64.90,58.09,94.80,634.00,2.65 ,68.17,0.0984,82.7183,15.00,-1 ,135 ,1332 ,4 ,21 ,52,12 ,2017 ,856 ,10797.00 ,15.6
2017-12-22,6.57 ,4054.60 ,4112.47 ,"2,769.07","4,462.49",8.15,21,65.25,58.28,94.80,631.00,2.62 ,48.24,0.0984,82.7183,17.00,2 ,112 ,1336 ,5 ,22 ,52,12 ,2017 ,678 ,21862.00 ,15.62
2017-12-25,6.54 ,4041.54 ,4068.46 ,"2,732.97","4,443.37",8.14,20.95,66.31,58.36,94.80,629.20,2.66 ,59.97,0.0984,82.7183,13.00,-2 ,98 ,1337 ,1 ,25 ,53,12 ,2017 ,526 ,7203.00 ,15.63
2017-12-26,6.54 ,4053.62 ,4116.83 ,"2,743.78","4,480.07",8.15,20.9,67.02,58.56,94.80,630.80,2.68 ,89.94,0.0984,82.7183,14.00,1 ,113 ,1338 ,2 ,26 ,53,12 ,2017 ,519 ,15183.00 ,15.52
2017-12-27,6.56 ,3991.21 ,4093.46 ,"2,763.53","4,391.78",8.13,20.85,66.44,60.03,94.80,620.80,2.64 ,61.26,0.0984,82.7183,13.00,4 ,143 ,1339 ,3 ,27 ,53,12 ,2017 ,523 ,18009.00 ,15.68
2017-12-28,6.53 ,4018.90 ,4098.14 ,"2,783.91","4,395.66",8.17,20.7,66.72,59.70,94.80,611.80,2.75 ,92.37,0.0984,82.7183,10.00,3 ,165 ,1342 ,4 ,28 ,53,12 ,2017 ,424 ,13551.00 ,15.23
2017-12-29,6.51 ,4030.85 ,4124.32 ,"2,775.58","4,403.31",8.14,20.6,66.87,59.97,94.80,609.80,2.93 ,68.04,0.0984,82.7183,14.00,4 ,192 ,1343 ,5 ,29 ,53,12 ,2017 ,320 ,11760.00 ,15.29
2018-01-02,6.50 ,4087.40 ,4168.50 ,"2,861.56","4,478.58",7.78,20.58,66.57,59.83,96.65,607.40,2.96 ,169.58,0.1296,92.4268,8.00,2 ,172 ,1344 ,2 ,2 ,1,1 ,2018 ,417 ,631.00 ,15.02
2018-01-03,6.50 ,4111.39 ,4212.51 ,"2,871.52","4,477.73",7.80,20.6,67.84,59.65,96.45,614.40,3.04 ,173.48,0.1296,92.4268,6.00,-1 ,113 ,1345 ,3 ,3 ,1,1 ,2018 ,406 ,2905.00 ,14.7
2018-01-04,6.50 ,4128.81 ,4210.09 ,"2,949.53","4,466.14",7.74,20.65,68.07,60.82,96.15,620.80,3.01 ,86.62,0.1296,92.4268,3.00,-3 ,53 ,1346 ,4 ,4 ,1,1 ,2018 ,368 ,1090.00 ,15.01
2018-01-05,6.49 ,4138.75 ,4211.72 ,"2,942.19","4,472.83",7.75,20.65,67.62,60.72,96.25,628.00,2.87 ,116.45,0.1296,92.4268,1.00,-1 ,105 ,1349 ,5 ,5 ,1,1 ,2018 ,324 ,8144.00 ,15.29
2018-01-08,6.50 ,4160.16 ,4213.85 ,"2,997.49","4,474.70",7.62,20.85,67.78,60.41,96.45,629.20,2.79 ,123.67,0.1296,92.4268,9.00,-5 ,93 ,1350 ,1 ,8 ,2,1 ,2018 ,374 ,63244.00 ,15.42
2018-01-09,6.52 ,4189.30 ,4204.16 ,"2,985.10","4,488.53",7.75,21.25,68.82,60.75,96.10,630.20,2.84 ,106.64,0.1296,92.4268,10.00,-5 ,82 ,1351 ,2 ,9 ,2,1 ,2018 ,352 ,68.00 ,15.3
2018-01-10,6.52 ,4207.81 ,4171.14 ,"2,998.07","4,532.57",7.86,21.2,69.20,61.70,95.65,635.00,2.96 ,89.24,0.1296,92.4268,10.00,-6 ,88 ,1352 ,3 ,10 ,2,1 ,2018 ,354 ,1009.00 ,15.33
2018-01-11,6.51 ,4205.59 ,4177.13 ,"2,960.67","4,548.61",7.79,21.25,69.26,61.61,95.40,636.00,2.91 ,68.85,0.1296,92.4268,10.00,-6 ,83 ,1353 ,4 ,11 ,2,1 ,2018 ,332 ,713.00 ,15.19
2018-01-12,6.47 ,4225.00 ,4152.81 ,"2,958.18","4,578.74",7.83,21.32,69.87,61.50,95.55,633.80,3.14 ,127.68,0.1296,92.4268,12.00,-3 ,105 ,1356 ,5 ,12 ,2,1 ,2018 ,335 ,153.00 ,15.34
2018-01-15,6.44 ,4225.24 ,4058.72 ,"2,911.67","4,640.04",7.77,21.2,70.26,62.23,95.50,630.40,3.17 ,66.19,0.1296,92.4268,11.00,5 ,123 ,1357 ,1 ,15 ,3,1 ,2018 ,349 ,6.00 ,14.76
2018-01-16,6.44 ,4258.47 ,4080.60 ,"2,897.48","4,672.29",8.02,21.4,69.15,62.14,95.35,634.40,3.21 ,79.32,0.1296,92.4268,11.00,3 ,166 ,1358 ,2 ,16 ,3,1 ,2018 ,368 ,1549.00 ,14.98
2018-01-17,6.43 ,4248.12 ,4081.83 ,"2,904.27","4,731.59",8.15,21.3,69.38,61.47,95.20,634.00,3.13 ,104.39,0.1296,92.4268,10.00,3 ,155 ,1359 ,3 ,17 ,3,1 ,2018 ,312 ,3182.00 ,14.95
2018-01-18,6.43 ,4271.42 ,4109.25 ,"2,909.28","4,789.55",8.46,21.3,69.31,61.57,95.00,644.80,3.25 ,51.96,0.1296,92.4268,9.00,5 ,198 ,1360 ,4 ,18 ,3,1 ,2018 ,340 ,4514.00 ,15.14
2018-01-19,6.40 ,4285.40 ,4106.07 ,"2,924.48","4,842.96",8.73,21.4,68.61,60.97,95.20,644.80,3.20 ,107.65,0.1296,92.4268,8.00,5 ,209 ,1363 ,5 ,19 ,3,1 ,2018 ,324 ,4109.00 ,15.07
2018-01-22,6.40 ,4336.60 ,4130.48 ,"2,933.88","4,826.27",8.72,21.3,69.03,61.31,95.25,651.20,3.18 ,123.75,0.1296,92.4268,3.00,2 ,122 ,1364 ,1 ,22 ,4,1 ,2018 ,303 ,1090.00 ,14.99
2018-01-23,6.40 ,4382.61 ,4146.90 ,"2,965.97","4,916.13",8.98,21.25,69.96,61.67,95.25,655.60,3.25 ,141.35,0.1296,92.4268,-2.00,1 ,152 ,1365 ,2 ,23 ,4,1 ,2018 ,330 ,3356.00 ,14.99
2018-01-24,6.39 ,4389.89 ,4166.81 ,"2,987.62","4,944.43",9.42,21.25,70.53,61.95,95.15,659.40,3.54 ,67.26,0.1296,92.4268,2.00,-1 ,65 ,1366 ,3 ,24 ,4,1 ,2018 ,292 ,31.00 ,14.57
2018-01-25,6.34 ,4365.08 ,4172.83 ,"3,002.60","4,880.66",9.21,21.2,70.42,63.47,95.20,668.80,3.43 ,74.20,0.1296,92.4268,2.00,-3 ,52 ,1367 ,4 ,25 ,4,1 ,2018 ,314 ,800.00 ,14.93
2018-01-26,6.32 ,4381.30 ,4177.62 ,"3,003.14","4,898.11",9.06,21.25,70.52,62.56,95.30,669.80,3.44 ,64.73,0.1296,92.4268,3.00,-4 ,57 ,1370 ,5 ,26 ,4,1 ,2018 ,288 ,11683.00 ,15.44
2018-01-29,6.33 ,4302.02 ,4131.60 ,"3,044.95","4,828.48",8.97,21.23,69.46,62.61,91.20,676.00,3.52 ,111.72,0.1296,92.4268,4.00,-7 ,107 ,1371 ,1 ,29 ,5,1 ,2018 ,275 ,22937.00 ,15.14
2018-01-30,6.34 ,4256.10 ,4114.31 ,"3,015.29","4,765.28",8.86,21.22,69.02,61.06,90.85,668.20,3.63 ,179.11,0.1296,92.4268,6.00,-6 ,99 ,1372 ,2 ,30 ,5,1 ,2018 ,292 ,710.00 ,14.85
2018-01-31,6.29 ,4275.90 ,4039.09 ,"2,964.98","4,807.41",9.25,21.32,69.05,61.01,89.60,664.80,3.16 ,74.10,0.1296,92.4268,7.00,-7 ,88 ,1373 ,3 ,31 ,5,1 ,2018 ,298 ,73998.00 ,14.97
2018-02-01,6.30 ,4245.90 ,3918.06 ,"2,896.63","4,827.12",9.24,21.35,69.65,61.65,87.75,664.60,2.96 ,117.51,0.1296,64.4914,6.00,-1 ,108 ,1374 ,4 ,1 ,5,2 ,2018 ,271 ,54563.00 ,14.64
2018-02-02,6.28 ,4271.23 ,3901.80 ,"3,014.90","4,824.34",8.93,21.4,68.58,62.54,88.40,667.20,2.89 ,102.83,0.1296,64.4914,7.00,-6 ,80 ,1377 ,5 ,2 ,5,2 ,2018 ,275 ,30114.00 ,14.9
2018-02-05,6.29 ,4274.15 ,3897.99 ,"3,043.48","4,925.01",9.05,21.4,67.62,60.52,87.25,660.40,2.86 ,87.48,0.1296,64.4914,8.00,-4 ,93 ,1378 ,1 ,5 ,6,2 ,2018 ,271 ,12.00 ,14.93
2018-02-06,6.28 ,4148.89 ,3737.35 ,"2,900.37","4,804.67",8.78,#N/A,66.86,60.08,85.50,659.80,2.76 ,90.70,0.1296,64.4914,10.00,-3 ,107 ,1379 ,2 ,6 ,6,2 ,2018 ,232 ,13.00 ,14.99
2018-02-07,6.26 ,4050.50 ,3727.26 ,"2,859.60","4,681.78",8.97,21.45,65.51,60.27,85.65,656.60,2.76 ,196.23,0.1296,64.4914,10.00,-3 ,120 ,1387 ,3 ,7 ,6,2 ,2018 ,252 ,14504.00 ,15.02
2018-02-08,6.33 ,4012.05 ,3735.13 ,"2,781.39","4,555.85",9.10,21.5,64.81,58.41,83.65,649.20,2.70 ,144.06,0.1296,64.4914,10.00,3 ,118 ,1388 ,4 ,8 ,6,2 ,2018 ,243 ,67.00 ,14.4
2018-02-09,6.30 ,3840.65 ,3599.70 ,"2,618.38","4,329.16",9.21,21.55,62.79,57.58,82.25,651.00,2.69 ,77.14,0.1296,64.4914,11.00,4 ,128 ,1391 ,5 ,9 ,6,2 ,2018 ,242 ,9.00 ,14.15
2018-02-12,6.33 ,3890.10 ,3662.99 ,"2,625.84","4,304.33",9.46,21.5,62.59,57.02,82.45,641.00,2.61 ,99.63,0.1296,64.4914,10.00,-1 ,76 ,1392 ,1 ,12 ,7,2 ,2018 ,217 ,502.00 ,15.29
2018-02-13,6.34 ,3935.63 ,3675.49 ,"2,639.00","4,373.52",9.87,21.52,62.72,56.43,84.45,634.80,2.57 ,109.38,0.1296,64.4914,10.00,4 ,92 ,1393 ,2 ,13 ,7,2 ,2018 ,181 ,182.00 ,16.35
2018-02-14,6.34 ,3966.96 ,3681.20 ,"2,656.93","4,398.26",9.58,21.55,64.36,56.02,85.05,641.40,2.61 ,75.35,0.1296,64.4914,18.00,5 ,117 ,1394 ,3 ,14 ,7,2 ,2018 ,169 ,12.00 ,14.72
2018-02-22,6.36 ,4052.73 ,3748.11 ,"2,710.52","4,472.96",9.70,21.25,66.39,58.24,86.00,650.20,2.65 ,60.98,0.1296,64.4914,12.00,2 ,114 ,1395 ,4 ,22 ,8,2 ,2018 ,214 ,2.00 ,14.3
2018-02-23,6.34 ,4071.09 ,3767.07 ,"2,747.26","4,514.03",9.79,21.1,67.31,59.49,85.80,650.60,2.62 ,68.43,0.1296,64.4914,15.00,6 ,74 ,1398 ,5 ,23 ,8,2 ,2018 ,236 ,159.00 ,14.84
2018-02-26,6.31 ,4118.42 ,3845.01 ,"2,778.49","4,546.96",9.61,21.1,67.50,60.50,83.55,643.60,2.63 ,63.61,0.1296,64.4914,17.00,7 ,100 ,1399 ,1 ,26 ,9,2 ,2018 ,275 ,204.00 ,14.99
2018-02-27,6.31 ,4058.98 ,3849.85 ,"2,717.62","4,471.25",10.13,20.85,66.63,60.45,82.05,640.40,2.64 ,87.91,0.1296,64.4914,12.00,7 ,69 ,1400 ,2 ,27 ,9,2 ,2018 ,271 ,2126.00 ,14.07
2018-02-28,6.33 ,4023.64 ,3850.69 ,"2,699.76","4,402.52",10.08,20.95,65.78,59.45,81.55,637.80,2.69 ,71.54,0.1296,64.4914,18.00,7 ,54 ,1401 ,3 ,28 ,9,2 ,2018 ,253 ,11.00 ,14.99
2018-03-01,6.34 ,4049.09 ,3878.66 ,"2,696.60","4,426.30",9.97,21.1,63.83,57.87,79.20,633.40,2.67 ,79.75,0.1296,111.9623,17.00,8 ,74 ,1402 ,4 ,1 ,9,3 ,2018 ,277 ,34.00 ,14.98
2018-03-02,6.35 ,4016.46 ,3861.18 ,"2,667.40","4,379.30",10.12,20.9,64.37,56.83,78.95,631.80,2.69 ,55.99,0.1296,111.9623,15.00,10 ,78 ,1405 ,5 ,2 ,9,3 ,2018 ,241 ,518.00 ,15.09
2018-03-05,6.34 ,4018.10 ,3878.47 ,"2,657.36","4,379.54",10.34,20.9,65.54,57.90,80.05,628.20,2.71 ,33.88,0.1296,111.9623,11.00,7 ,37 ,1406 ,1 ,5 ,10,3 ,2018 ,292 ,1414.00 ,14.86
2018-03-06,6.34 ,4066.56 ,3913.50 ,"2,709.56","4,431.08",10.45,20.95,65.79,58.35,81.10,623.60,2.71 ,123.01,0.1296,111.9623,10.00,5 ,49 ,1407 ,2 ,6 ,10,3 ,2018 ,306 ,4.00 ,14.84
2018-03-07,6.32 ,4036.65 ,3882.16 ,"2,672.11","4,422.54",10.62,20.95,64.34,58.09,81.50,620.40,2.75 ,51.81,0.1296,111.9623,8.00,4 ,42 ,1409 ,3 ,7 ,10,3 ,2018 ,296 ,1810.00 ,15.46
2018-03-08,6.33 ,4077.60 ,3908.84 ,"2,680.63","4,446.09",11.10,20.95,63.61,57.34,81.10,622.00,2.79 ,79.14,0.1296,111.9623,14.00,1 ,60 ,1412 ,4 ,8 ,10,3 ,2018 ,259 ,662.00 ,14.95
2018-03-09,6.34 ,4108.87 ,3956.29 ,"2,682.52","4,471.74",11.10,20.95,65.49,56.74,81.30,619.00,2.75 ,125.08,0.1296,111.9623,15.00,4 ,77 ,1413 ,5 ,9 ,10,3 ,2018 ,244 ,19481.00 ,14.8
2018-03-12,6.32 ,4127.67 ,4005.89 ,"2,710.57","4,479.10",11.06,20.8,64.95,58.26,80.95,611.20,2.72 ,62.32,0.1296,111.9623,22.00,11 ,101 ,1414 ,1 ,12 ,11,3 ,2018 ,301 ,818.00 ,14.98
2018-03-13,6.33 ,4091.25 ,3978.11 ,"2,697.89","4,437.46",11.38,20.9,64.64,58.02,81.35,607.60,2.79 ,41.83,0.1296,111.9623,23.00,13 ,101 ,1415 ,2 ,13 ,11,3 ,2018 ,293 ,12542.00 ,14.98
2018-03-14,6.32 ,4073.34 ,3924.83 ,"2,704.99","4,399.11",11.18,20.92,64.89,57.72,81.05,609.80,2.79 ,162.46,0.1296,111.9623,22.00,12 ,73 ,1416 ,3 ,14 ,11,3 ,2018 ,295 ,152.00 ,14.86
2018-03-16,6.32 ,4056.42 ,3910.37 ,"2,670.10","4,382.50",11.15,20.94,66.21,58.44,80.00,611.00,2.68 ,28.58,0.1296,111.9623,17.00,8 ,48 ,1419 ,5 ,16 ,11,3 ,2018 ,288 ,416.00 ,14.78
2018-03-19,6.33 ,4074.25 ,3912.20 ,"2,640.56","4,436.15",11.04,20.93,66.05,59.06,79.50,603.40,2.70 ,236.16,0.1296,111.9623,9.00,6 ,62 ,1420 ,1 ,19 ,12,3 ,2018 ,291 ,1535.00 ,15.19
2018-03-20,6.33 ,4077.70 ,3916.46 ,"2,665.69","4,446.18",11.52,20.95,67.42,59.75,80.50,593.20,2.66 ,86.98,0.1296,111.9623,10.00,2 ,63 ,1421 ,2 ,20 ,12,3 ,2018 ,293 ,2226.00 ,15.51
2018-03-21,6.33 ,4061.05 ,3902.38 ,"2,658.14","4,439.67",12.82,20.93,69.47,60.68,80.40,590.40,2.68 ,375.75,0.1296,111.9623,13.00,4 ,83 ,1422 ,3 ,21 ,12,3 ,2018 ,312 ,2376.00 ,14.95
2018-03-22,6.32 ,4020.35 ,3888.58 ,"2,661.05","4,411.91",12.31,20.95,68.91,62.26,80.20,588.60,2.65 ,230.83,0.1296,111.9623,14.00,5 ,103 ,1423 ,4 ,22 ,12,3 ,2018 ,345 ,4.00 ,15.24
2018-03-23,6.32 ,3904.94 ,3725.79 ,"2,564.15","4,265.21",12.58,20.95,70.45,62.34,79.55,576.60,2.62 ,203.05,0.1296,111.9623,23.00,9 ,99 ,1426 ,5 ,23 ,12,3 ,2018 ,246 ,4738.00 ,14.94
2018-03-26,6.28 ,3879.89 ,3756.53 ,"2,543.05","4,190.54",12.96,20.95,70.12,63.11,79.45,587.00,2.59 ,138.62,0.1296,111.9623,23.00,11 ,78 ,1427 ,1 ,26 ,13,3 ,2018 ,348 ,743.00 ,15.17
2018-03-27,6.27 ,3913.27 ,3830.43 ,"2,566.35","4,200.70",13.65,21,70.11,63.12,79.35,580.60,2.63 ,153.04,0.1296,111.9623,25.00,12 ,90 ,1428 ,2 ,27 ,13,3 ,2018 ,296 ,1504.00 ,15.11
2018-03-28,6.29 ,3842.72 ,3800.33 ,"2,519.25","4,150.42",12.96,20.95,69.53,62.39,79.40,575.40,2.70 ,53.34,0.1296,111.9623,27.00,15 ,100 ,1433 ,3 ,28 ,13,3 ,2018 ,280 ,64258.00 ,14.89
2018-03-29,6.29 ,3894.05 ,3830.72 ,"2,563.88","4,218.84",13.26,21.05,70.27,62.46,79.50,573.80,2.70 ,64.17,0.1296,111.9623,25.00,13 ,109 ,1434 ,4 ,29 ,13,3 ,2018 ,293 ,35.00 ,15.25
2018-03-30,6.27 ,3898.50 ,3879.39 ,"2,555.47","4,191.79",13.31,21.03,68.84,62.53,79.30,578.00,2.71 ,85.05,0.1296,111.9623,27.00,14 ,120 ,1435 ,5 ,30 ,13,3 ,2018 ,284 ,4004.00 ,15.48
2018-04-02,6.28 ,3886.92 ,3888.57 ,"2,549.75","4,175.48",13.26,21.01,67.64,62.30,79.00,573.60,2.73 ,80.20,0.1059,123.2635,27.00,16 ,92 ,1436 ,1 ,2 ,14,4 ,2018 ,271 ,1631.00 ,15.6
2018-04-03,6.28 ,3862.48 ,3855.57 ,"2,521.12","4,152.54",13.27,21,68.12,60.58,80.70,566.20,2.68 ,82.69,0.1059,123.2635,29.00,14 ,85 ,1437 ,2 ,3 ,14,4 ,2018 ,265 ,2229.00 ,15.76
2018-04-04,6.30 ,3854.86 ,3837.00 ,"2,507.45","4,141.14",13.02,21.1,68.02,59.91,79.90,565.20,2.70 ,107.66,0.1059,123.2635,23.00,6 ,119 ,1440 ,3 ,4 ,14,4 ,2018 ,285 ,12955.00 ,15.7
2018-04-09,6.31 ,3852.93 ,3843.23 ,"2,512.67","4,166.83",13.30,21.22,68.65,60.03,82.10,559.00,2.70 ,156.66,0.1059,123.2635,26.00,14 ,95 ,1441 ,1 ,9 ,15,4 ,2018 ,270 ,31297.00 ,15.07
2018-04-10,6.30 ,3927.17 ,3857.37 ,"2,552.23","4,278.93",13.34,21.25,71.04,61.96,82.15,562.00,2.70 ,181.59,0.1059,123.2635,26.00,17 ,108 ,1442 ,2 ,10 ,15,4 ,2018 ,296 ,3630.00 ,15.5
2018-04-11,6.29 ,3938.34 ,3875.61 ,"2,569.34","4,287.59",13.39,21.2,72.06,63.06,82.25,557.80,2.66 ,213.48,0.1059,123.2635,26.00,18 ,107 ,1443 ,3 ,11 ,15,4 ,2018 ,281 ,26.00 ,15.74
2018-04-12,6.28 ,3898.64 ,3845.06 ,"2,556.63","4,234.25",13.55,21.25,72.02,64.23,81.95,557.40,2.67 ,151.58,0.1059,123.2635,25.00,12 ,83 ,1444 ,4 ,12 ,15,4 ,2018 ,281 ,99236.00 ,14.72
2018-04-13,6.28 ,3871.14 ,3839.59 ,"2,543.68","4,199.33",13.90,21.25,72.58,64.68,81.80,553.80,2.69 ,106.25,0.1059,123.2635,21.00,12 ,35 ,1447 ,5 ,13 ,15,4 ,2018 ,265 ,4016.00 ,15.45
