date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15.00 ,16.00 ,17,18,19,20,21,22,23,24,25,OT
2015/5/27,6.20 ,5181.43 ,7699.01 ,4595.39 ,5089.78 ,7.17 ,5.25 ,62.06 ,58.28 ,58.80 ,422.40 ,2.81 ,101.50 ,0.04 ,76.26 ,27.00 ,20.00 ,112.00 ,393.00 ,3.00 ,27.00 ,22.00 ,5.00 ,2015.00 ,318.00 ,37629.00 ,25.26 
2015/5/28,6.20 ,4834.01 ,7160.69 ,4193.02 ,4732.26 ,7.18 ,5.25 ,62.58 ,56.41 ,58.80 ,425.00 ,2.70 ,78.28 ,0.04 ,76.26 ,29.00 ,22.00 ,100.00 ,394.00 ,4.00 ,28.00 ,22.00 ,5.00 ,2015.00 ,250.00 ,101360.00 ,25.30 
2015/5/29,6.20 ,4840.83 ,7209.57 ,4147.72 ,4720.47 ,7.32 ,5.25 ,65.56 ,56.78 ,58.85 ,425.20 ,2.64 ,149.86 ,0.04 ,76.26 ,24.00 ,19.00 ,53.00 ,397.00 ,5.00 ,29.00 ,22.00 ,5.00 ,2015.00 ,242.00 ,64998.00 ,25.30 
2015/6/1,6.20 ,5076.18 ,7619.60 ,4440.14 ,4947.30 ,7.24 ,#N/A,64.88 ,58.18 ,57.65 ,427.00 ,2.66 ,200.55 ,0.04 ,85.91 ,30.00 ,23.00 ,105.00 ,398.00 ,1.00 ,1.00 ,23.00 ,6.00 ,2015.00 ,267.00 ,54694.00 ,25.10 
2015/6/2,6.20 ,5161.87 ,7911.86 ,4519.60 ,4986.09 ,7.44 ,5.25 ,65.49 ,59.37 ,58.20 ,427.20 ,2.65 ,177.78 ,0.04 ,85.91 ,28.00 ,21.00 ,47.00 ,400.00 ,2.00 ,2.00 ,23.00 ,6.00 ,2015.00 ,271.00 ,121856.00 ,27.50 
2015/6/3,6.20 ,5143.59 ,7926.84 ,4505.16 ,5008.89 ,7.48 ,5.15 ,63.80 ,58.89 ,57.40 ,427.40 ,2.70 ,97.64 ,0.04 ,85.91 ,25.00 ,21.00 ,63.00 ,401.00 ,3.00 ,3.00 ,23.00 ,6.00 ,2015.00 ,259.00 ,40144.00 ,25.90 
2015/6/4,6.20 ,5181.42 ,7869.67 ,4685.02 ,5140.21 ,7.39 ,5.40 ,62.03 ,56.96 ,56.90 ,425.20 ,2.64 ,150.86 ,0.04 ,85.91 ,25.00 ,17.00 ,58.00 ,404.00 ,4.00 ,4.00 ,23.00 ,6.00 ,2015.00 ,254.00 ,17307.00 ,25.66 
2015/6/5,6.20 ,5230.55 ,8067.08 ,4786.39 ,5155.99 ,7.40 ,5.40 ,63.31 ,55.28 ,56.80 ,421.80 ,2.63 ,119.24 ,0.04 ,85.91 ,29.00 ,18.00 ,73.00 ,405.00 ,5.00 ,5.00 ,23.00 ,6.00 ,2015.00 ,275.00 ,22894.00 ,25.50 
2015/6/8,6.21 ,5353.75 ,8019.84 ,4877.28 ,5397.63 ,7.44 ,5.55 ,62.69 ,56.40 ,56.80 ,417.20 ,2.59 ,221.29 ,0.04 ,85.91 ,25.00 ,20.00 ,52.00 ,406.00 ,1.00 ,8.00 ,24.00 ,6.00 ,2015.00 ,285.00 ,27294.00 ,25.40 
2015/6/9,6.21 ,5317.46 ,8029.76 ,4997.18 ,5309.24 ,7.56 ,5.55 ,64.88 ,57.28 ,56.75 ,417.00 ,2.71 ,111.06 ,0.04 ,85.91 ,28.00 ,21.00 ,79.00 ,407.00 ,2.00 ,9.00 ,24.00 ,6.00 ,2015.00 ,277.00 ,22976.00 ,25.37 
2015/6/11,6.21 ,5306.59 ,8128.82 ,4909.29 ,5286.05 ,7.50 ,6.05 ,65.11 ,59.75 ,57.30 ,419.00 ,2.91 ,70.95 ,0.04 ,85.91 ,31.00 ,19.00 ,99.00 ,408.00 ,4.00 ,11.00 ,24.00 ,6.00 ,2015.00 ,352.00 ,14227.00 ,25.21 
2015/6/12,6.21 ,5335.12 ,8216.53 ,4997.09 ,5322.26 ,7.61 ,6.70 ,63.87 ,58.54 ,57.75 ,415.20 ,2.82 ,90.31 ,0.04 ,85.91 ,32.00 ,22.00 ,118.00 ,412.00 ,5.00 ,12.00 ,24.00 ,6.00 ,2015.00 ,257.00 ,4831.00 ,25.30 
2015/6/15,6.21 ,5221.17 ,8074.10 ,4876.25 ,5186.40 ,7.51 ,7.10 ,62.61 ,57.65 ,57.90 ,413.80 ,2.76 ,121.24 ,0.04 ,85.91 ,27.00 ,22.00 ,47.00 ,413.00 ,1.00 ,15.00 ,25.00 ,6.00 ,2015.00 ,291.00 ,34319.00 ,25.08 
2015/6/16,6.21 ,5064.82 ,7643.01 ,4725.38 ,5096.54 ,7.41 ,7.05 ,63.70 ,57.19 ,57.85 ,412.20 ,2.91 ,80.67 ,0.04 ,85.91 ,28.00 ,22.00 ,73.00 ,414.00 ,2.00 ,16.00 ,25.00 ,6.00 ,2015.00 ,331.00 ,5277.00 ,25.08 
2015/6/17,6.21 ,5138.83 ,7802.41 ,4852.62 ,5136.73 ,7.46 ,6.85 ,63.87 ,57.39 ,58.00 ,411.60 ,2.90 ,125.17 ,0.04 ,85.91 ,25.00 ,19.00 ,42.00 ,415.00 ,3.00 ,17.00 ,25.00 ,6.00 ,2015.00 ,294.00 ,29072.00 ,25.35 
2015/6/18,6.21 ,4930.55 ,7501.38 ,4687.58 ,4925.42 ,7.45 ,6.80 ,64.26 ,57.64 ,58.00 ,410.60 ,2.85 ,153.73 ,0.04 ,85.91 ,28.00 ,20.00 ,88.00 ,418.00 ,4.00 ,18.00 ,25.00 ,6.00 ,2015.00 ,274.00 ,19807.00 ,25.20 
2015/6/19,6.21 ,4637.05 ,6912.86 ,4341.13 ,4648.09 ,7.41 ,6.75 ,63.02 ,57.44 ,58.00 ,411.60 ,2.78 ,121.11 ,0.04 ,85.91 ,30.00 ,21.00 ,130.00 ,419.00 ,5.00 ,19.00 ,25.00 ,6.00 ,2015.00 ,207.00 ,660.00 ,25.20 
2015/6/23,6.21 ,4786.09 ,7038.63 ,4451.83 ,4780.67 ,7.48 ,6.80 ,64.45 ,56.14 ,58.15 ,410.80 ,2.74 ,132.77 ,0.04 ,85.91 ,31.00 ,25.00 ,107.00 ,421.00 ,2.00 ,23.00 ,26.00 ,6.00 ,2015.00 ,276.00 ,17000.00 ,25.20 
2015/6/24,6.21 ,4880.13 ,7247.09 ,4671.51 ,4850.95 ,7.48 ,6.70 ,63.49 ,57.51 ,58.10 ,410.00 ,2.73 ,143.52 ,0.04 ,85.91 ,34.00 ,26.00 ,53.00 ,422.00 ,3.00 ,24.00 ,26.00 ,6.00 ,2015.00 ,297.00 ,17500.00 ,25.09 
2015/6/25,6.21 ,4706.52 ,6965.61 ,4461.59 ,4717.75 ,7.58 ,6.70 ,63.20 ,56.26 ,58.20 ,408.40 ,2.77 ,88.66 ,0.04 ,85.91 ,33.00 ,23.00 ,51.00 ,425.00 ,4.00 ,25.00 ,26.00 ,6.00 ,2015.00 ,376.00 ,16000.00 ,25.00 
2015/6/26,6.21 ,4336.19 ,6315.70 ,4113.24 ,4368.72 ,7.52 ,6.70 ,63.26 ,56.00 ,58.20 ,406.80 ,2.84 ,92.95 ,0.04 ,85.91 ,31.00 ,24.00 ,95.00 ,426.00 ,5.00 ,26.00 ,26.00 ,6.00 ,2015.00 ,297.00 ,17039.00 ,25.00 
2015/6/29,6.21 ,4191.55 ,5875.32 ,4066.15 ,4250.26 ,7.33 ,6.65 ,62.01 ,54.71 ,59.30 ,405.80 ,2.75 ,154.09 ,0.04 ,85.91 ,35.00 ,26.00 ,70.00 ,427.00 ,1.00 ,29.00 ,27.00 ,6.00 ,2015.00 ,274.00 ,31807.00 ,25.50 
2015/6/30,6.20 ,4473.00 ,5798.90 ,4197.31 ,4550.83 ,7.42 ,6.80 ,63.59 ,55.00 ,60.25 ,405.60 ,2.81 ,198.43 ,0.04 ,85.91 ,27.00 ,21.00 ,38.00 ,428.00 ,2.00 ,30.00 ,27.00 ,6.00 ,2015.00 ,345.00 ,12095.00 ,23.19 
2015/7/2,6.20 ,4108.00 ,5333.59 ,3740.39 ,4250.27 ,7.43 ,6.80 ,62.07 ,54.69 ,59.50 ,405.80 ,2.80 ,162.87 ,0.05 ,106.81 ,33.00 ,24.00 ,141.00 ,429.00 ,4.00 ,2.00 ,27.00 ,7.00 ,2015.00 ,269.00 ,39556.00 ,23.99 
2015/7/3,6.21 ,3885.92 ,4887.23 ,3440.21 ,4037.15 ,7.42 ,6.87 ,60.32 ,54.09 ,58.95 ,405.80 ,2.82 ,186.73 ,0.05 ,106.81 ,31.00 ,21.00 ,73.00 ,432.00 ,5.00 ,3.00 ,27.00 ,7.00 ,2015.00 ,258.00 ,226904.00 ,24.90 
2015/7/6,6.21 ,3998.54 ,4738.47 ,3403.68 ,4244.08 ,7.36 ,6.87 ,56.54 ,51.72 ,58.40 ,397.60 ,2.83 ,428.02 ,0.05 ,106.81 ,25.00 ,19.00 ,52.00 ,433.00 ,1.00 ,6.00 ,28.00 ,7.00 ,2015.00 ,299.00 ,284785.00 ,25.07 
2015/7/7,6.21 ,3928.00 ,4413.95 ,3291.77 ,4284.76 ,7.44 ,6.90 ,56.85 ,49.88 ,58.03 ,391.60 ,2.76 ,247.69 ,0.05 ,106.81 ,27.00 ,20.00 ,70.00 ,434.00 ,2.00 ,7.00 ,28.00 ,7.00 ,2015.00 ,275.00 ,331400.00 ,24.39 
2015/7/8,6.21 ,3663.04 ,4069.22 ,3002.79 ,3946.86 ,7.43 ,6.90 ,57.05 ,48.49 ,58.27 ,379.20 ,2.73 ,174.78 ,0.05 ,106.81 ,30.00 ,20.00 ,105.00 ,435.00 ,3.00 ,8.00 ,28.00 ,7.00 ,2015.00 ,287.00 ,565590.00 ,25.85 
2015/7/9,6.21 ,3897.63 ,4472.02 ,3256.14 ,4211.45 ,7.46 ,7.00 ,58.61 ,50.44 ,58.45 ,373.60 ,2.69 ,279.52 ,0.05 ,106.81 ,27.00 ,20.00 ,61.00 ,436.00 ,4.00 ,9.00 ,28.00 ,7.00 ,2015.00 ,281.00 ,859232.00 ,27.73 
2015/7/10,6.21 ,4106.56 ,4910.75 ,3477.84 ,4388.87 ,7.59 ,7.05 ,58.73 ,51.27 ,58.68 ,378.80 ,2.73 ,174.41 ,0.05 ,106.81 ,30.00 ,23.00 ,48.00 ,439.00 ,5.00 ,10.00 ,28.00 ,7.00 ,2015.00 ,339.00 ,1176197.00 ,28.14 
2015/7/13,6.21 ,4211.81 ,5311.50 ,3626.45 ,4375.33 ,7.77 ,7.05 ,57.85 ,50.19 ,58.50 ,378.60 ,2.77 ,145.24 ,0.05 ,106.81 ,35.00 ,26.00 ,113.00 ,440.00 ,1.00 ,13.00 ,29.00 ,7.00 ,2015.00 ,304.00 ,363353.00 ,28.03 
2015/7/14,6.21 ,4112.15 ,5353.54 ,3533.92 ,4264.78 ,7.71 ,7.00 ,58.51 ,49.40 ,58.55 ,378.80 ,2.87 ,256.03 ,0.05 ,106.81 ,33.00 ,25.00 ,104.00 ,441.00 ,2.00 ,14.00 ,29.00 ,7.00 ,2015.00 ,342.00 ,273377.00 ,27.85 
2015/7/15,6.21 ,3966.76 ,4983.45 ,3415.06 ,4182.24 ,7.74 ,7.00 ,57.05 ,50.37 ,58.30 ,379.20 ,2.84 ,155.97 ,0.05 ,106.81 ,30.00 ,22.00 ,74.00 ,442.00 ,3.00 ,15.00 ,29.00 ,7.00 ,2015.00 ,270.00 ,932782.00 ,27.50 
2015/7/16,6.21 ,3997.36 ,5102.98 ,3431.03 ,4163.35 ,7.64 ,7.00 ,57.51 ,49.40 ,58.25 ,379.00 ,2.92 ,221.73 ,0.05 ,106.81 ,26.00 ,20.00 ,44.00 ,443.00 ,4.00 ,16.00 ,29.00 ,7.00 ,2015.00 ,291.00 ,634664.00 ,27.58 
2015/7/17,6.21 ,4151.50 ,5468.18 ,3568.42 ,4284.78 ,7.72 ,7.00 ,57.10 ,48.83 ,58.15 ,379.00 ,2.86 ,187.11 ,0.05 ,106.81 ,27.00 ,22.00 ,51.00 ,446.00 ,5.00 ,17.00 ,29.00 ,7.00 ,2015.00 ,302.00 ,97050.00 ,27.36 
2015/7/20,6.21 ,4160.61 ,5621.77 ,3623.97 ,4257.73 ,7.96 ,6.80 ,56.65 ,48.66 ,58.38 ,380.40 ,2.89 ,240.03 ,0.05 ,106.81 ,33.00 ,24.00 ,77.00 ,447.00 ,1.00 ,20.00 ,30.00 ,7.00 ,2015.00 ,276.00 ,64934.00 ,26.98 
2015/7/21,6.21 ,4166.01 ,5750.68 ,3638.44 ,4239.83 ,7.94 ,6.90 ,57.04 ,48.53 ,58.58 ,380.00 ,2.83 ,166.72 ,0.05 ,106.81 ,33.00 ,24.00 ,143.00 ,448.00 ,2.00 ,21.00 ,30.00 ,7.00 ,2015.00 ,268.00 ,269271.00 ,26.26 
2015/7/22,6.21 ,4157.16 ,5830.83 ,3712.42 ,4204.69 ,7.94 ,7.00 ,56.13 ,48.47 ,58.40 ,396.20 ,2.89 ,151.40 ,0.05 ,106.81 ,33.00 ,25.00 ,107.00 ,449.00 ,3.00 ,22.00 ,30.00 ,7.00 ,2015.00 ,270.00 ,93924.00 ,24.91 
2015/7/23,6.21 ,4250.81 ,6035.47 ,3792.76 ,4310.34 ,8.05 ,6.90 ,55.27 ,48.23 ,58.20 ,392.20 ,2.89 ,121.88 ,0.05 ,106.81 ,27.00 ,23.00 ,47.00 ,450.00 ,4.00 ,23.00 ,30.00 ,7.00 ,2015.00 ,271.00 ,53052.00 ,24.50 
2015/7/24,6.21 ,4176.28 ,5944.91 ,3798.02 ,4237.76 ,7.98 ,6.90 ,54.62 ,47.17 ,58.25 ,389.20 ,2.81 ,94.82 ,0.05 ,106.81 ,30.00 ,24.00 ,94.00 ,453.00 ,5.00 ,24.00 ,30.00 ,7.00 ,2015.00 ,284.00 ,82977.00 ,24.49 
2015/7/27,6.21 ,3818.73 ,5385.81 ,3451.39 ,3866.37 ,8.00 ,6.82 ,53.47 ,46.31 ,58.10 ,392.40 ,2.78 ,124.82 ,0.05 ,106.81 ,33.00 ,26.00 ,43.00 ,454.00 ,1.00 ,27.00 ,31.00 ,7.00 ,2015.00 ,269.00 ,417.00 ,25.80 
2015/7/28,6.21 ,3811.09 ,5171.84 ,3335.78 ,3914.95 ,8.00 ,6.85 ,53.30 ,44.64 ,57.90 ,388.20 ,2.80 ,230.01 ,0.05 ,106.81 ,35.00 ,27.00 ,48.00 ,455.00 ,2.00 ,28.00 ,31.00 ,7.00 ,2015.00 ,258.00 ,66622.00 ,25.80 
2015/7/29,6.21 ,3930.38 ,5528.60 ,3468.36 ,3961.24 ,8.04 ,6.85 ,53.38 ,44.52 ,57.75 ,387.20 ,2.84 ,168.39 ,0.05 ,106.81 ,35.00 ,27.00 ,58.00 ,456.00 ,3.00 ,29.00 ,31.00 ,7.00 ,2015.00 ,254.00 ,115311.00 ,24.50 
2015/7/30,6.21 ,3815.41 ,5383.09 ,3372.68 ,3844.09 ,7.86 ,6.85 ,53.31 ,45.56 ,57.85 ,387.00 ,2.88 ,93.37 ,0.05 ,106.81 ,34.00 ,27.00 ,54.00 ,457.00 ,4.00 ,30.00 ,31.00 ,7.00 ,2015.00 ,259.00 ,68171.00 ,25.00 
2015/7/31,6.21 ,3816.70 ,5265.86 ,3314.04 ,3842.43 ,7.85 ,6.85 ,52.21 ,44.53 ,57.32 ,386.80 ,2.78 ,134.74 ,0.05 ,106.81 ,34.00 ,27.00 ,54.00 ,460.00 ,5.00 ,31.00 ,31.00 ,7.00 ,2015.00 ,288.00 ,25180.00 ,22.50 
2015/8/3,6.21 ,3829.24 ,5044.21 ,3291.33 ,3869.90 ,7.93 ,6.85 ,49.52 ,42.75 ,56.40 ,385.20 ,2.71 ,89.20 ,0.05 ,82.48 ,36.00 ,28.00 ,65.00 ,461.00 ,1.00 ,3.00 ,32.00 ,8.00 ,2015.00 ,264.00 ,29000.00 ,23.25 
2015/8/4,6.21 ,3948.16 ,5402.78 ,3432.73 ,3956.89 ,7.88 ,6.95 ,49.99 ,42.10 ,57.05 ,385.60 ,2.75 ,172.34 ,0.05 ,82.48 ,36.00 ,27.00 ,57.00 ,462.00 ,2.00 ,4.00 ,32.00 ,8.00 ,2015.00 ,270.00 ,5002.00 ,25.28 
2015/8/5,6.21 ,3866.90 ,5368.84 ,3365.35 ,3860.79 ,7.81 ,6.95 ,49.59 ,42.04 ,57.50 ,387.20 ,2.81 ,117.83 ,0.05 ,82.48 ,34.00 ,25.00 ,62.00 ,463.00 ,3.00 ,5.00 ,32.00 ,8.00 ,2015.00 ,370.00 ,17831.00 ,25.00 
2015/8/6,6.21 ,3831.85 ,5332.19 ,3347.35 ,3815.54 ,7.82 ,6.95 ,49.52 ,41.46 ,57.85 ,384.40 ,2.78 ,134.37 ,0.05 ,82.48 ,32.00 ,24.00 ,84.00 ,464.00 ,4.00 ,6.00 ,32.00 ,8.00 ,2015.00 ,390.00 ,2974.00 ,26.00 
2015/8/7,6.21 ,3906.94 ,5537.44 ,3430.84 ,3877.82 ,7.76 ,6.95 ,48.61 ,41.76 ,57.15 ,381.60 ,2.81 ,99.28 ,0.05 ,82.48 ,35.00 ,25.00 ,75.00 ,467.00 ,5.00 ,7.00 ,32.00 ,8.00 ,2015.00 ,222.00 ,1598.00 ,26.00 
2015/8/10,6.21 ,4084.36 ,5911.10 ,3631.46 ,4044.16 ,7.90 ,6.85 ,50.41 ,42.03 ,57.40 ,381.40 ,2.79 ,198.48 ,0.05 ,82.48 ,27.00 ,23.00 ,23.00 ,468.00 ,1.00 ,10.00 ,33.00 ,8.00 ,2015.00 ,295.00 ,1600.00 ,24.99 
2015/8/11,6.32 ,4066.67 ,5918.54 ,3685.31 ,4009.81 ,8.07 ,6.80 ,49.18 ,42.73 ,56.40 ,385.80 ,2.84 ,109.08 ,0.05 ,82.48 ,31.00 ,24.00 ,39.00 ,469.00 ,2.00 ,11.00 ,33.00 ,8.00 ,2015.00 ,312.00 ,20077.00 ,25.20 
2015/8/12,6.39 ,4016.13 ,5850.62 ,3664.07 ,3952.21 ,8.17 ,6.85 ,49.66 ,41.42 ,56.40 ,385.00 ,2.86 ,233.37 ,0.05 ,82.48 ,31.00 ,24.00 ,74.00 ,470.00 ,3.00 ,12.00 ,33.00 ,8.00 ,2015.00 ,305.00 ,13169.00 ,25.25 
2015/8/13,6.40 ,4075.46 ,6017.67 ,3707.18 ,4000.26 ,8.17 ,6.90 ,49.22 ,42.20 ,56.55 ,391.80 ,2.92 ,252.35 ,0.05 ,82.48 ,31.00 ,24.00 ,102.00 ,471.00 ,4.00 ,13.00 ,33.00 ,8.00 ,2015.00 ,277.00 ,9285.00 ,24.23 
2015/8/14,6.39 ,4073.54 ,6039.63 ,3747.26 ,4028.46 ,8.30 ,6.92 ,49.03 ,41.00 ,56.30 ,390.60 ,2.81 ,204.51 ,0.05 ,82.48 ,32.00 ,25.00 ,134.00 ,474.00 ,5.00 ,14.00 ,33.00 ,8.00 ,2015.00 ,330.00 ,26001.00 ,25.10 
2015/8/17,6.39 ,4077.87 ,6136.36 ,3781.07 ,4013.03 ,8.22 ,6.90 ,48.74 ,40.26 ,56.30 ,391.00 ,2.81 ,307.89 ,0.05 ,82.48 ,33.00 ,24.00 ,130.00 ,475.00 ,1.00 ,17.00 ,34.00 ,8.00 ,2015.00 ,297.00 ,32343.00 ,25.20 
2015/8/18,6.39 ,3825.41 ,5579.16 ,3488.72 ,3791.72 ,8.25 ,6.80 ,48.81 ,40.00 ,56.05 ,386.40 ,2.73 ,155.63 ,0.05 ,82.48 ,32.00 ,24.00 ,101.00 ,476.00 ,2.00 ,18.00 ,34.00 ,8.00 ,2015.00 ,309.00 ,2000.00 ,25.54 
2015/8/19,6.40 ,3886.14 ,5706.42 ,3507.57 ,3844.92 ,8.32 ,6.90 ,47.16 ,40.59 ,55.95 ,382.40 ,2.72 ,171.78 ,0.05 ,82.48 ,24.00 ,20.00 ,51.00 ,477.00 ,3.00 ,19.00 ,34.00 ,8.00 ,2015.00 ,268.00 ,15109.00 ,25.63 
2015/8/20,6.39 ,3761.45 ,5431.05 ,3364.19 ,3715.06 ,8.34 ,6.95 ,46.62 ,38.39 ,55.95 ,382.20 ,2.71 ,98.11 ,0.05 ,82.48 ,28.00 ,22.00 ,67.00 ,478.00 ,4.00 ,20.00 ,34.00 ,8.00 ,2015.00 ,276.00 ,33360.00 ,25.40 
2015/8/21,6.39 ,3589.54 ,5109.31 ,3201.79 ,3546.01 ,8.18 ,6.90 ,45.46 ,37.62 ,55.90 ,382.20 ,2.76 ,178.37 ,0.05 ,82.48 ,30.00 ,22.00 ,92.00 ,481.00 ,5.00 ,21.00 ,34.00 ,8.00 ,2015.00 ,281.00 ,9000.00 ,24.68 
2015/8/24,6.40 ,3275.53 ,4609.48 ,2902.92 ,3213.46 ,8.15 ,6.75 ,42.69 ,35.62 ,55.80 ,375.20 ,2.69 ,280.18 ,0.05 ,82.48 ,32.00 ,22.00 ,104.00 ,482.00 ,1.00 ,24.00 ,35.00 ,8.00 ,2015.00 ,303.00 ,17153.00 ,25.00 
2015/8/25,6.41 ,3042.93 ,4173.02 ,2615.02 ,2980.34 ,8.23 ,6.80 ,43.21 ,34.78 ,55.80 ,372.00 ,2.66 ,238.66 ,0.05 ,82.48 ,31.00 ,21.00 ,98.00 ,483.00 ,2.00 ,25.00 ,35.00 ,8.00 ,2015.00 ,293.00 ,23082.00 ,25.45 
2015/8/26,6.41 ,3025.69 ,3932.17 ,2496.16 ,3022.19 ,8.08 ,6.75 ,43.14 ,34.66 ,55.80 ,370.80 ,2.69 ,335.57 ,0.05 ,82.48 ,31.00 ,21.00 ,138.00 ,488.00 ,3.00 ,26.00 ,35.00 ,8.00 ,2015.00 ,326.00 ,23500.00 ,24.42 
2015/8/27,6.41 ,3205.64 ,4159.98 ,2611.96 ,3232.35 ,8.03 ,6.75 ,47.56 ,35.92 ,55.80 ,371.80 ,2.68 ,245.57 ,0.05 ,82.48 ,32.00 ,22.00 ,158.00 ,489.00 ,4.00 ,27.00 ,35.00 ,8.00 ,2015.00 ,325.00 ,1539.00 ,24.49 
2015/8/28,6.39 ,3342.29 ,4510.96 ,2800.72 ,3331.58 ,8.09 ,6.75 ,50.05 ,38.04 ,55.80 ,374.60 ,2.64 ,190.18 ,0.05 ,82.48 ,31.00 ,22.00 ,112.00 ,490.00 ,5.00 ,28.00 ,35.00 ,8.00 ,2015.00 ,285.00 ,26900.00 ,24.70 
2015/8/31,6.38 ,3366.54 ,4445.86 ,2780.98 ,3345.09 ,8.05 ,6.80 ,54.15 ,40.05 ,55.37 ,372.40 ,2.72 ,332.68 ,0.05 ,82.48 ,33.00 ,22.00 ,124.00 ,491.00 ,1.00 ,31.00 ,36.00 ,8.00 ,2015.00 ,264.00 ,26400.00 ,24.69 
2015/9/1,6.36 ,3362.08 ,4175.93 ,2756.89 ,3366.15 ,7.99 ,6.85 ,49.56 ,43.24 ,54.95 ,374.80 ,2.69 ,191.29 ,0.05 ,98.77 ,33.00 ,22.00 ,100.00 ,492.00 ,2.00 ,1.00 ,36.00 ,9.00 ,2015.00 ,268.00 ,16151.00 ,24.50 
2015/9/2,6.36 ,3365.83 ,4062.06 ,2669.79 ,3368.32 ,8.10 ,6.85 ,50.50 ,39.88 ,54.85 ,373.20 ,2.69 ,141.09 ,0.05 ,98.77 ,32.00 ,22.00 ,108.00 ,495.00 ,3.00 ,2.00 ,36.00 ,9.00 ,2015.00 ,216.00 ,56.00 ,24.60 
2015/9/7,6.37 ,3250.49 ,4034.46 ,2648.66 ,3225.57 ,8.06 ,6.85 ,47.63 ,40.37 ,53.65 ,372.60 ,2.66 ,481.45 ,0.05 ,98.77 ,30.00 ,21.00 ,96.00 ,496.00 ,1.00 ,7.00 ,37.00 ,9.00 ,2015.00 ,280.00 ,15703.00 ,24.23 
2015/9/8,6.37 ,3334.02 ,4217.70 ,2728.28 ,3318.93 ,8.22 ,6.80 ,49.52 ,39.29 ,53.90 ,375.00 ,2.65 ,252.96 ,0.05 ,98.77 ,30.00 ,21.00 ,125.00 ,497.00 ,2.00 ,8.00 ,37.00 ,9.00 ,2015.00 ,256.00 ,26401.00 ,24.25 
2015/9/9,6.38 ,3399.31 ,4382.01 ,2825.03 ,3386.07 ,8.25 ,6.80 ,47.58 ,41.91 ,53.60 ,379.20 ,2.69 ,221.04 ,0.05 ,98.77 ,31.00 ,20.00 ,135.00 ,498.00 ,3.00 ,9.00 ,37.00 ,9.00 ,2015.00 ,322.00 ,106.00 ,24.32 
2015/9/10,6.38 ,3357.56 ,4305.05 ,2764.89 ,3369.83 ,8.26 ,6.77 ,48.89 ,39.38 ,53.80 ,377.20 ,2.66 ,228.22 ,0.05 ,98.77 ,30.00 ,20.00 ,146.00 ,499.00 ,4.00 ,10.00 ,37.00 ,9.00 ,2015.00 ,435.00 ,27766.00 ,24.80 
2015/9/11,6.38 ,3347.19 ,4335.10 ,2754.12 ,3366.92 ,8.24 ,6.75 ,48.14 ,39.18 ,53.85 ,379.00 ,2.67 ,253.88 ,0.05 ,98.77 ,27.00 ,19.00 ,68.00 ,502.00 ,5.00 ,11.00 ,37.00 ,9.00 ,2015.00 ,326.00 ,27549.00 ,24.80 
2015/9/14,6.37 ,3281.13 ,4064.45 ,2615.51 ,3333.30 ,8.21 ,6.85 ,46.37 ,39.04 ,53.65 ,379.60 ,2.69 ,197.77 ,0.05 ,98.77 ,27.00 ,17.00 ,122.00 ,503.00 ,1.00 ,14.00 ,38.00 ,9.00 ,2015.00 ,433.00 ,16717.00 ,24.40 
2015/9/15,6.37 ,3152.23 ,3777.76 ,2511.37 ,3234.49 ,8.15 ,6.75 ,46.63 ,38.16 ,53.55 ,376.20 ,2.77 ,191.85 ,0.05 ,98.77 ,28.00 ,17.00 ,109.00 ,504.00 ,2.00 ,15.00 ,38.00 ,9.00 ,2015.00 ,327.00 ,22000.00 ,24.34 
2015/9/16,6.37 ,3309.25 ,4101.19 ,2681.27 ,3353.10 ,8.21 ,6.75 ,49.75 ,39.07 ,54.15 ,376.80 ,2.73 ,129.66 ,0.05 ,98.77 ,29.00 ,19.00 ,110.00 ,505.00 ,3.00 ,16.00 ,38.00 ,9.00 ,2015.00 ,321.00 ,78233.00 ,23.07 
2015/9/17,6.37 ,3237.00 ,4011.13 ,2629.20 ,3276.53 ,8.21 ,6.72 ,49.08 ,40.15 ,54.15 ,377.80 ,2.67 ,117.84 ,0.05 ,98.77 ,27.00 ,18.00 ,80.00 ,506.00 ,4.00 ,17.00 ,38.00 ,9.00 ,2015.00 ,299.00 ,136417.00 ,23.90 
2015/9/18,6.36 ,3251.27 ,4071.56 ,2646.25 ,3284.24 ,8.09 ,6.70 ,47.47 ,37.94 ,54.10 ,377.60 ,2.64 ,157.17 ,0.05 ,98.77 ,23.00 ,17.00 ,62.00 ,509.00 ,5.00 ,18.00 ,38.00 ,9.00 ,2015.00 ,251.00 ,243070.00 ,23.33 
2015/9/21,6.37 ,3308.25 ,4251.16 ,2710.20 ,3316.66 ,7.96 ,6.67 ,48.92 ,38.38 ,54.00 ,373.60 ,2.61 ,90.55 ,0.05 ,98.77 ,28.00 ,19.00 ,123.00 ,510.00 ,1.00 ,21.00 ,39.00 ,9.00 ,2015.00 ,237.00 ,141893.00 ,23.21 
2015/9/22,6.38 ,3339.03 ,4280.20 ,2749.57 ,3376.05 ,8.00 ,6.57 ,49.08 ,38.71 ,53.90 ,371.60 ,2.58 ,147.13 ,0.05 ,98.77 ,27.00 ,19.00 ,82.00 ,511.00 ,2.00 ,22.00 ,39.00 ,9.00 ,2015.00 ,216.00 ,207308.00 ,23.10 
